Northern Mariana Islands,0.1130952380952381
Grand Princess,0.02912621359223301
New Jersey,0.025599744002559974
Massachusetts,0.025494377665761923
New York,0.025480230167876164
Connecticut,0.023868550524270928
District of Columbia,0.023138075313807533
Mississippi,0.023081115742225072
Pennsylvania,0.022671165702484695
Louisiana,0.0226394028535853
